movieId,tags_text
2571,"artificial intelligence hackers heroine in tight suit post apocalyptic virtual reality gfei own it dvd seen more than once ohsoso sci-fi guns mr anderson we are glad you took the red pill philosophy own alternate universe anti-authoritarian product placement bullet time carrie-anne moss gloria foster hugo weaving joe pantoliano keanu reeves laurence fishburne paul goddard wachowski brothers movie tv original action cyberpunk r futuristmovies.com andy wachowski larry wachkowski wachowski scifi double floor imdb top 250 dystopia fiction scope multiple realities dark phone booth power of myth sufficiently explodey to be good a very good moive carrie-anne moss - the only good matrix bullettime life choices mind power erlend's dvds computers savior atmospheric ominous stylized visceral classic thriller favorites owned oscar (best effects - visual effects) visionary eric's dvds brilliant great heroics pure action smart seen at the cinema watched 1999 bfi modern classic office worker discovers secret identity psychic character related:the matrix (1999) carrie-anne moss in tight latex pants lots of kicking braininavat hacker human versus computer oscar (best editing) oscar (best effects - sound effects editing) oscar (best sound) saturn award (best director) saturn award (best science fiction film) cult film matrix super-hero alternate world fantasy super interesting 360 degree panning facebook rec distopia tumey's dvds agent smith combat morpheus neo sci fi trinity hacking gun fu martial arts philosophical surreal poor sequels ulhas popular philosophy oscar winner 90s machines virtual simulated reality lawrence fishburn avi mf netflix instant watching don't trust those who say ""this flick isn't real"" futuro maquinas realidad afi 100 (thrills)"
2572,teen heath ledger julia stiles shakespeare sort of teen movie guilty pleasure ad romantic k movie adapted from:play playwright:shakespeare adaptation actually funny better than expected enjoyable 1990s films that shouldn't be edited shakespeare
2573,dance
2575,compassionate down on their luck downbeat drab gritty self-destructive romance talky understated women's friendship nudity (full frontal - notable) buy
2578,lesbian slash time travel
2579,directorial debut black and white 2rate tivo christopher nolan r underrated out of order
2580,can't remember on disc on dvr drugs nudity (topless) own seen more than once 1.5 rave christmas
2581,high school good romantic comedies drew barrymore romance chick flick david arquette garry marshall jeremy jordan john c. reilly leelee sobieski michael vartan molly shannon
2582,jackie chan kung fu martial arts
2583,southern us boring robert altman quirky good non-obvious altman
2585,abroad airplane anachronistic best romantic movie in years bluish childhood circular coincidences coming of age deceased family member duality finland finns first love julio medem juxtaposition landscape library vhs male nudity masturbation multinational settings nature nonlinear nudity (rear) polarity school seasons sexual awakening spanish teen relationships teenage girl teens vcr in clpgh cool coincidences
2587,martin lawrence
2590,road trip road movie nudity (topless) tumey's dvds road picture
2593,sexuality
2594,slow starter thrilling end hulu dark sci-fi library vhs twist ending nudity (topless - notable) tumey's dvds get mindfuck philip k. dick (uncredited)
2596,good message high school drugs punk salt lake city narrated punks
2597,artie lang david spade mitchell whitfield patrick bruel sophie marceau
2598,golfing nudity (topless - brief) aviation appallingly dull didn't finish meh worth watching air traffic control
2599,black comedy high school dvd zim very funny payne seen more than once best performance:  reese witherspoon as tracy flick dark comedy teen biting cynical deadpan extramarital affairs high school life humorous irreverent obsessive quests on the campaign trail satirical sibling relationships teachers and students witty hilarious!! :d dry funny two hours of suck alaxander payne matthew broderick reese witherspoon mtv didn't finish watch-again re-watch alexander payne
2600,jude law want to own virtual reality futuristmovies.com videodrome did it better geeks on screen multiple realities own ei muista 3 cronenberg alternate reality biomorph david cronenberg mindfuck dvd-video video game action sci-fi thriller strange good romantic comedies decent different techno-evolution mts.vod
2602,campy easygoing
2605,catherine zeta-jones sean connery owned robbery
2606,devin sawa seth green nudity (topless)
2607,gay in netflix queue adolescence gays
2608,easily confused with other movie(s) (title)
2609,1900s 20th century acrobat adoption apprenticeship artist boat buddhism carnival child selling cross dressing cultural customs and traditions deceased family member gender discrimination illness jail library vhs mask monkey offspring opera orphans photograph slave trade stealing street children street performer successor sword temple
2610,sundance award winner sundance grand jury prize sundance grand jury prize: dramatic sundance grand jury prize: dramatic 1999
2612,motherhood national film registry oscar (best actress) best performance:  joan crawford as mildred pierce holds up well fabulous women's picutre noir hybrid
2613,end of the world teen
2615,al leong
2616,unexpected classic 70mm blowup 70mm
2617,archaeology stupid books curse priest stephen sommers librarians boring seen at the cinema dvd mummy special effects imhotep music arnold vosloo brendan fraser john hannah kevin o'connor rachel weisz bald nemesis egypt sand
2618,australian
2622,based on a play based on a book fantasy shakespeare own adapted from:play playwright:shakespeare michelle pfeiffer
2624,memory austere gentle haunted by the past lyrical meditative reflective supernatural romance understated wistful afterlife identity memories movie to see
2625,librarians
2627,less than 300 ratings
2628,far future lucas fantasy george lucas sci-fi dvd seen at the cinema divx prequel the force futuristmovies.com ewan mcgregor liam neeson boring oscar nominee: sound effects editing dynamic cgi action seen more than once divx1 saturn award (best costumes) saturn award (best special effects) space opera robots stanley kubrick young anakin ian mcdiarmid ray park action adventure samuel l. jackson sequel space natalie portman star wars franchise series galactic
2629,letters
2630,bernardo bertolucci
2632,atmospheric dreamlike enigmatic meditative reflective
2633,mummy scary movies to see on halloween
2634,hammer film productions mummy brendan fraser
2635,scary movies to see on halloween mummy
2636,scary movies to see on halloween mummy
2637,mummy
2638,scary movies to see on halloween mummy
2639,golden raspberry (worst actress) golden raspberry (worst picture) enlightening diana scarwid faye dunaway mara hobel rutanya alda steve forrest afi 100 (movie quotes)
2640,big budget comic book super-hero cinematographer:geoffrey unsworth setting:nyc superhero superheros boring phone booth to old fantasy comic book adaption humorous light rousing slick tense upbeat based on a comic want to see again you will believe that a man can fly. adapted from:comic alter ego cheesy bad want dc comics dvd christopher reeves sci-fi comic books sucks gene hackman marlon brando no moral dilema dc christopher reeve franchise aliens 70mm
2641,cinematographer:geoffrey unsworth good dialogue superhero super-hero action phone booth based on a comic comic book want to see again adapted from:comic alter ego dc comics dvd w00t gene hackman dc christopher reeve franchise aliens 70mm sci-fi don't remember
2642,comic books good series superhero super-hero phone booth adapted from:comic alter ego computer hacker richard pryor dc comics comic book dc christopher reeve franchise 70mm don't want to see scientific fiction
2643,super-hero phone booth based on a comic no rec? adapted from:comic alter ego superhero dc comics can't remember comic book gene hackman menahem golan dc christopher reeve franchise hackers nostalgia
2644,bats castle cdon coffin concert count dangerous attraction doctors and patients good versus evil hypnosis l'homme fatal loyalty vs. betrayal may 1 mirrors national film registry on dvr pendant polygamy sanitarium seafaring spiders trailblazing undead walpurgis night wolves literary adaptation scary movies to see on halloween erlend's dvds gothic vampire universal monsters dvd-r dvd-ram afi 100 (movie quotes) afi 100 (thrills)
2646,scary movies to see on halloween gothic vampire
2647,scary movies to see on halloween gothic
2648,based on a book afi 100 emerson must see in netflix queue frankenstein national film registry sequel better than original trailblazing dvd imdb top 250 gothic afi #87 scary movies to see on halloween erlend's dvds adapted from:book horror classic horror boris karloff james whale horror classic afi 100 (movie quotes) afi 100 (thrills)
2649,gothic
